uniprot_id	ec_number	protein_name	organism	score
A0A554XLD4_9BURK	EC:5.4.99.29	Dual-specificity RNA pseudouridine synthase RluA (EC 5.4.99.28) (EC 5.4.99.29) (23S rRNA pseudouridine(746) synthase) (Ribosomal large subunit pseudouridine synthase A) (rRNA pseudouridylate synthase A) (rRNA-uridine isomerase A) (tRNA pseudouridine(32) synthase)	Tepidimonas fonticaldi	650
Q3SL10_THIDA	EC:5.4.99.29	Dual-specificity RNA pseudouridine synthase RluA (EC 5.4.99.28) (EC 5.4.99.29) (23S rRNA pseudouridine(746) synthase) (Ribosomal large subunit pseudouridine synthase A) (rRNA pseudouridylate synthase A) (rRNA-uridine isomerase A) (tRNA pseudouridine(32) synthase)	Thiobacillus denitrificans (strain ATCC 25259 / T1)	250
A0A519H100_9BURK	EC:5.4.99.29	Dual-specificity RNA pseudouridine synthase RluA (EC 5.4.99.28) (EC 5.4.99.29) (23S rRNA pseudouridine(746) synthase) (Ribosomal large subunit pseudouridine synthase A) (rRNA pseudouridylate synthase A) (rRNA-uridine isomerase A) (tRNA pseudouridine(32) synthase)	Variovorax sp	650
H6LET1_ACEWD	EC:5.4.99.5	Bifunctional chorismate mutase/ prephenate dehydratase PheA2 (EC 4.2.1.51, EC 5.4.99.5)	Acetobacterium woodii (strain ATCC 29683 / DSM 1030 / JCM 2381 / KCTC 1655 / WB1)	250
A0A2S0I4K1_9BURK	EC:5.4.99.5	Bifunctional chorismate mutase/prephenate dehydratase (EC 4.2.1.51) (EC 5.4.99.5) (Chorismate mutase-prephenate dehydratase) (p-protein)	Achromobacter spanius	650
A0A0D7K8M5_9BURK	EC:5.4.99.5	Bifunctional chorismate mutase/prephenate dehydratase (EC 4.2.1.51) (EC 5.4.99.5) (Chorismate mutase-prephenate dehydratase) (p-protein)	Acidovorax temperans	650
A0A327YVX2_9BACI	EC:5.4.99.5	chorismate mutase (EC 5.4.99.5)	Anoxybacillus vitaminiphilus	650
G8QHW0_AZOOP	EC:5.4.99.5	Bifunctional chorismate mutase/prephenate dehydratase (EC 4.2.1.51) (EC 5.4.99.5) (Chorismate mutase-prephenate dehydratase) (p-protein)	Azospira oryzae (strain ATCC BAA-33 / DSM 13638 / PS) (Dechlorosoma suillum)	250
A0AAD0MMW5_BACPU	EC:5.4.99.5	chorismate mutase (EC 5.4.99.5)	Bacillus pumilus (Bacillus mesentericus)	250
M1RU42_9PROT	EC:5.4.99.5	Bifunctional chorismate mutase/prephenate dehydratase (EC 4.2.1.51) (EC 5.4.99.5) (Chorismate mutase-prephenate dehydratase) (p-protein)	beta proteobacterium CB	150
A0A1B3N2J5_9SPHN	EC:5.4.99.5	chorismate mutase (EC 5.4.99.5)	Blastomonas sp. RAC04	250
A0A0M8KPZ3_9MICO	EC:5.4.99.5	Chorismate mutase I (EC 5.4.99.5)	Brachybacterium sp. SW0106-09	250
A0A2H1I4D2_9MICO	EC:5.4.99.5	Chorismate mutase (EC 5.4.99.5)	Brevibacterium aurantiacum	650
A0A841NFQ3_9FLAO	EC:5.4.99.5	Chorismate mutase (EC 5.4.99.5)	Chryseobacterium shigense	650
D5UWA0_TSUPD	EC:5.4.99.5	chorismate mutase (EC 5.4.99.5)	Tsukamurella paurometabola (strain ATCC 8368 / DSM 20162 / CCUG 35730 / CIP 100753 / JCM 10117 / KCTC 9821 / NBRC 16120 / NCIMB 702349 / NCTC 13040) (Corynebacterium paurometabolum)	150
Q6A6W8_CUTAK	EC:5.4.99.5	Chorismate mutase (EC 5.4.99.5)	Cutibacterium acnes (strain DSM 16379 / KPA171202) (Propionibacterium acnes)	250
Q478C9_DECAR	EC:5.4.99.5	chorismate mutase (EC 5.4.99.5)	Dechloromonas aromatica (strain RCB)	250
A0A949KZ09_9BACT	EC:5.4.99.5	Chorismate mutase (EC 5.4.99.5)	Desulfomicrobium sp	650
A0A099RXE7_9FIRM	EC:5.4.99.5	chorismate mutase (EC 5.4.99.5)	Desulfosporosinus sp. HMP52	250
A0A117LKF4_9FIRM	EC:5.4.99.5	chorismate mutase (EC 5.4.99.5)	Desulfotomaculum sp. 46_296	250
A0A1T4R3V7_9HYPH	EC:5.4.99.5	chorismate mutase (EC 5.4.99.5)	Enhydrobacter aerosaccus	650
A0A7X6WTX1_9FIRM	EC:5.4.99.5	Chorismate mutase (EC 5.4.99.5)	Erysipelothrix sp	650
D9SF70_GALCS	EC:5.4.99.5	Bifunctional chorismate mutase/prephenate dehydratase (EC 4.2.1.51) (EC 5.4.99.5) (Chorismate mutase-prephenate dehydratase) (p-protein)	Gallionella capsiferriformans (strain ES-2) (Gallionella ferruginea capsiferriformans (strain ES-2))	250
A0A9C7AML2_9THEO	EC:5.4.99.5	chorismate mutase (EC 5.4.99.5)	Gelria sp. Kuro-4	250
A0A2A2F4Q6_9GAMM	EC:5.4.99.5	Bifunctional chorismate mutase/prephenate dehydratase (EC 4.2.1.51) (EC 5.4.99.5) (Chorismate mutase-prephenate dehydratase) (p-protein)	Halomonas salipaludis	650
A0A5F0LJI1_9BURK	EC:5.4.99.5	Bifunctional chorismate mutase/prephenate dehydratase (EC 4.2.1.51) (EC 5.4.99.5) (Chorismate mutase-prephenate dehydratase) (p-protein)	Herbaspirillum sp. 3C11	250
A0A952YLH6_9BURK	EC:5.4.99.5	Bifunctional chorismate mutase/prephenate dehydratase (EC 4.2.1.51) (EC 5.4.99.5) (Chorismate mutase-prephenate dehydratase) (p-protein)	Hydrogenophaga sp	650
A0A7W9CQ77_9MICC	EC:5.4.99.5	Chorismate mutase (EC 5.4.99.5)	Micrococcus sp. TA1	250
CHMU_MYCBO	EC:5.4.99.5	Intracellular chorismate mutase (CM) (EC 5.4.99.5)	Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97)	250
A0A3N4MXR6_9NEIS	EC:5.4.99.5	Bifunctional chorismate mutase/prephenate dehydratase (EC 4.2.1.51) (EC 5.4.99.5) (Chorismate mutase-prephenate dehydratase) (p-protein)	Neisseria weixii	650
A0A963WMU1_9SPHN	EC:5.4.99.5	chorismate mutase (EC 5.4.99.5)	Novosphingobium sp	650
A0A4Q1L0E5_9CELL	EC:5.4.99.5	Chorismate mutase (EC 5.4.99.5)	Oerskovia turbata	650
A0A0P8WA63_9CLOT	EC:5.4.99.5	chorismate mutase (EC 5.4.99.5)	Oxobacter pfennigii	650
A0A1X7HZS8_9RHOB	EC:5.4.99.5	chorismate mutase (EC 5.4.99.5)	Paracoccus sp. J56	250
A0A4D7QKF5_9HYPH	EC:5.4.99.5	chorismate mutase (EC 5.4.99.5)	Phreatobacter aquaticus	650
A0A2Z2P5T7_9SPHN	EC:5.4.99.5	chorismate mutase (EC 5.4.99.5)	Porphyrobacter sp. CACIAM 03H1	250
F9D1F0_PREDD	EC:5.4.99.5	Chorismate mutase/prephenate dehydratase (EC 4.2.1.51, EC 5.4.99.5)	Prevotella dentalis (strain ATCC 49559 / DSM 3688 / JCM 13448 / NCTC 12043 / ES 2772) (Mitsuokella dentalis)	250
A0AA44U337_CUTAC	EC:5.4.99.5	Chorismate mutase (EC 5.4.99.5)	Cutibacterium acnes (Propionibacterium acnes)	150
A0A1A8XF79_9RHOO	EC:5.4.99.5	Bifunctional chorismate mutase/prephenate dehydratase (EC 4.2.1.51) (EC 5.4.99.5) (Chorismate mutase-prephenate dehydratase) (p-protein)	Candidatus Propionivibrio aalborgensis	150
A0A4Y6R457_9MICC	EC:5.4.99.5	Chorismate mutase (EC 5.4.99.5)	Pseudarthrobacter sp. NIBRBAC000502772	250
A0A8H9W388_PSEAS	EC:5.4.99.5	Bifunctional chorismate mutase/prephenate dehydratase (EC 4.2.1.51) (EC 5.4.99.5) (Chorismate mutase-prephenate dehydratase) (p-protein)	Pseudoalteromonas sp	650
A0A0F4TFE1_PSEFL	EC:5.4.99.5	Bifunctional chorismate mutase/prephenate dehydratase (EC 4.2.1.51) (EC 5.4.99.5) (Chorismate mutase-prephenate dehydratase) (p-protein)	Pseudomonas fluorescens	650
A0A0Q4YD24_9BURK	EC:5.4.99.5	Bifunctional chorismate mutase/prephenate dehydratase (EC 4.2.1.51) (EC 5.4.99.5) (Chorismate mutase-prephenate dehydratase) (p-protein)	Pseudorhodoferax sp. Leaf267	250
A0A921NWQ9_9GAMM	EC:5.4.99.5	Bifunctional chorismate mutase/prephenate dehydratase (EC 4.2.1.51) (EC 5.4.99.5) (Chorismate mutase-prephenate dehydratase) (p-protein)	Pseudoxanthomonas taiwanensis	650
A0AAD2EVA7_9RALS	EC:5.4.99.5	Bifunctional chorismate mutase/prephenate dehydratase (EC 4.2.1.51) (EC 5.4.99.5) (Chorismate mutase-prephenate dehydratase) (p-protein)	Ralstonia edaphis	650
A0A9X3AXT7_9GAMM	EC:5.4.99.5	Chorismate mutase (EC 5.4.99.5)	Shewanella septentrionalis	650
A0A8J8BIQ8_9GAMM	EC:5.4.99.5	Bifunctional chorismate mutase/prephenate dehydratase (EC 4.2.1.51) (EC 5.4.99.5) (Chorismate mutase-prephenate dehydratase) (p-protein)	Silanimonas sp	650
A0A2U1C862_9BURK	EC:5.4.99.5	chorismate mutase (EC 5.4.99.5)	Simplicispira sp. 125	250
A0A847E6Q1_9BACT	EC:5.4.99.5	chorismate mutase (EC 5.4.99.5)	Smithella sp	650
A0A4Q4JCY0_9SPHN	EC:5.4.99.5	chorismate mutase (EC 5.4.99.5)	Sphingobium indicum	650
A0A840YH00_9SPHN	EC:5.4.99.5	chorismate mutase (EC 5.4.99.5)	Sphingomonas xinjiangensis	650
A0A0Q8RU58_9SPHN	EC:5.4.99.5	chorismate mutase (EC 5.4.99.5)	Sphingopyxis sp. Root214	250
A0A2K4AFF9_9STAP	EC:5.4.99.5	3-deoxy-7-phosphoheptulonate synthase (Chorismate mutase I / 2-keto-3-deoxy-D-arabino-heptulosonate-7-phosphate synthase I beta, AroH/AroA I beta (EC 5.4.99.5))	Staphylococcus schweitzeri	650
A0A139P5M2_STROR	EC:5.4.99.5	Chorismate mutase I (EC 5.4.99.5)	Streptococcus oralis	650
A0A4R3LDQ7_9BURK	EC:5.4.99.5	chorismate mutase (EC 5.4.99.5)	Tepidimonas ignava	650
A0A3P1WLE7_9ACTN	EC:5.4.99.5	Chorismate mutase (EC 5.4.99.5)	Tessaracoccus sp. OH4464_COT-324	250
D5X790_THEPJ	EC:5.4.99.5	chorismate mutase (EC 5.4.99.5)	Thermincola potens (strain JR)	250
A0A1C2IE78_ACITH	EC:5.4.99.5	Bifunctional chorismate mutase/prephenate dehydratase (EC 4.2.1.51) (EC 5.4.99.5) (Chorismate mutase-prephenate dehydratase) (p-protein)	Acidithiobacillus thiooxidans (Thiobacillus thiooxidans)	150
A0A3B8WUH5_9SPIR	EC:5.4.99.5	chorismate mutase (EC 5.4.99.5)	Treponema sp	650
A0A561CD02_9BURK	EC:5.4.99.5	Bifunctional chorismate mutase/prephenate dehydratase (EC 4.2.1.51) (EC 5.4.99.5) (Chorismate mutase-prephenate dehydratase) (p-protein)	Variovorax beijingensis	650
A0A7W9YQW4_9BACI	EC:5.4.99.60	Precorrin-8X/cobalt-precorrin-8 methylmutase (EC 5.4.99.60, EC 5.4.99.61)	Anoxybacillus tengchongensis	650
A0A840GPX9_9BRAD	EC:5.4.99.60	Precorrin-8X/cobalt-precorrin-8 methylmutase (EC 5.4.99.60, EC 5.4.99.61)	Bradyrhizobium sp. CIR18	250
A0A2U3KIR2_9FIRM	EC:5.4.99.60	Cobalt-precorrin-8 methylmutase (EC 5.4.99.60)	Candidatus Desulfosporosinus infrequens	150
A0A7W8C448_9BACT	EC:5.4.99.60	Precorrin-8X/cobalt-precorrin-8 methylmutase (EC 5.4.99.60, EC 5.4.99.61)	Desulfovibrio intestinalis	650
A0A839VRV5_9BURK	EC:5.4.99.60	Precorrin-8X/cobalt-precorrin-8 methylmutase (EC 5.4.99.60, EC 5.4.99.61)	Herbaspirillum sp. Sphag64	250
A0A839QA14_MYCIR	EC:5.4.99.60	Precorrin-8X/cobalt-precorrin-8 methylmutase (EC 5.4.99.60, EC 5.4.99.61)	Mycolicibacterium iranicum (Mycobacterium iranicum)	150
A0A7W5QP34_9SPHN	EC:5.4.99.60	Precorrin-8X/cobalt-precorrin-8 methylmutase (EC 5.4.99.60, EC 5.4.99.61)	Novosphingobium sp. BK369	250
A0AAJ2KZM9_9PSED	EC:5.4.99.60	Precorrin-8X/cobalt-precorrin-8 methylmutase (EC 5.4.99.60, EC 5.4.99.61)	Pseudomonas sp. 3296	250
H6LI78_ACEWD	EC:5.4.99.61	Precorrin-8X methylmutase CbiC2 (EC 5.4.99.61)	Acetobacterium woodii (strain ATCC 29683 / DSM 1030 / JCM 2381 / KCTC 1655 / WB1)	250
A0A963YSR4_9PROT	EC:5.4.99.61	Precorrin-8X methylmutase (EC 5.4.99.61)	Acidisoma silvae	650
A0A0D0QY42_9BACI	EC:5.4.99.61	Precorrin-8X methylmutase (EC 5.4.99.61)	Anoxybacillus thermarum	650
A0A4Q0RT14_9BRAD	EC:5.4.99.61	Precorrin-8X methylmutase (EC 5.4.99.61)	Bradyrhizobium nanningense	650
A0A3G6IUD0_9CORY	EC:5.4.99.61	Precorrin-8X methylmutase (EC 5.4.99.61)	Corynebacterium pseudopelargi	650
A0A7U3YPH1_DESPD	EC:5.4.99.61	Precorrin-8X methylmutase (EC 5.4.99.61)	Desulfobulbus propionicus (strain ATCC 33891 / DSM 2032 / VKM B-1956 / 1pr3)	250
J7IYF3_DESMD	EC:5.4.99.61	Precorrin isomerase (EC 5.4.99.61)	Desulfosporosinus meridiei (strain ATCC BAA-275 / DSM 13257 / KCTC 12902 / NCIMB 13706 / S10)	250
C8W691_DESAS	EC:5.4.99.61	Precorrin-8X methylmutase (EC 5.4.99.61)	Desulfofarcimen acetoxidans (strain ATCC 49208 / DSM 771 / KCTC 5769 / VKM B-1644 / 5575) (Desulfotomaculum acetoxidans)	150
E6VS53_PSEA9	EC:5.4.99.61	Precorrin-8X methylmutase (EC 5.4.99.61)	Pseudodesulfovibrio aespoeensis (strain ATCC 700646 / DSM 10631 / Aspo-2) (Desulfovibrio aespoeensis)	150
A0AAE4K682_9BURK	EC:5.4.99.61	Precorrin-8X methylmutase (EC 5.4.99.61)	Herbaspirillum huttiense NC40101	250
A0A5R8QMA6_9HYPH	EC:5.4.99.61	Precorrin-8X methylmutase (EC 5.4.99.61)	Methylocystis sp. B8	250
A0A7Z7NBB1_9MYCO	EC:5.4.99.61	Precorrin-8X methylmutase (EC 5.4.99.61)	Mycobacterium simulans	650
A0A2Z5EI55_9SPHN	EC:5.4.99.61	Precorrin-8X methylmutase (EC 5.4.99.61)	Novosphingobium sp. P6W	250
A0A4Q9G335_9RHOB	EC:5.4.99.61	Precorrin-8X methylmutase (EC 5.4.99.61)	Paracoccus subflavus	650
K7RLD3_ACIA4	EC:5.4.99.61	Cobalt-precorrin-8x methylmutase (EC 5.4.99.61)	Acidipropionibacterium acidipropionici (strain ATCC 4875 / DSM 20272 / JCM 6432 / NBRC 12425 / NCIMB 8070 / 4) (Propionibacterium acidipropionici)	150
A0A411MDZ4_9PSED	EC:5.4.99.61	Precorrin-8X methylmutase (EC 5.4.99.61)	Pseudomonas tructae	650
D5XFJ3_THEPJ	EC:5.4.99.61	Precorrin-8X methylmutase (EC 5.4.99.61)	Thermincola potens (strain JR)	250
A0A1L8UM78_ENTMU	EC:5.4.99.62	D-ribose pyranase (EC 5.4.99.62)	Enterococcus mundtii	650
A0A839VKU9_9BURK	EC:5.4.99.62	D-ribose pyranase (EC 5.4.99.62)	Herbaspirillum sp. Sphag64	250
K7S028_ACIA4	EC:5.4.99.62	D-ribose pyranase (EC 5.4.99.62)	Acidipropionibacterium acidipropionici (strain ATCC 4875 / DSM 20272 / JCM 6432 / NBRC 12425 / NCIMB 8070 / 4) (Propionibacterium acidipropionici)	150
RBSD_STAAS	EC:5.4.99.62	D-ribose pyranase (EC 5.4.99.62)	Staphylococcus aureus (strain MSSA476)	250
A0A7V8G1G8_9BURK	EC:5.4.99.62	D-ribose pyranase (EC 5.4.99.62)	Variovorax sp	650
A0A1B3N164_9SPHN	EC:5.4.99.9	UDP-galactopyranose mutase (EC 5.4.99.9)	Blastomonas sp. RAC04	250
A0A0M8KQ29_9MICO	EC:5.4.99.9	UDP-galactopyranose mutase (EC 5.4.99.9)	Brachybacterium sp. SW0106-09	250
A0A7W2EBJ4_9CORY	EC:5.4.99.9	UDP-galactopyranose mutase (EC 5.4.99.9)	Corynebacterium haemomassiliense	650
C6BVM5_MARSD	EC:5.4.99.9	UDP-galactopyranose mutase (EC 5.4.99.9)	Maridesulfovibrio salexigens (strain ATCC 14822 / DSM 2638 / NCIMB 8403 / VKM B-1763) (Desulfovibrio salexigens)	150
A0AAE6F5N9_9ENTE	EC:5.4.99.9	UDP-galactopyranose mutase (EC 5.4.99.9)	Enterococcus sp. M190262	250
A0AAU0Q4T5_9MYCO	EC:5.4.99.9	UDP-galactopyranose mutase (EC 5.4.99.9)	Mycobacterium orygis	650
A0A7W6DI18_9HYPH	EC:5.4.99.9	UDP-galactopyranose mutase (EC 5.4.99.9)	Mycoplana azooxidifex	650
A0A9D5YYF9_9CELL	EC:5.4.99.9	UDP-galactopyranose mutase (EC 5.4.99.9)	Oerskovia douganii	650
A0A447IQJ8_9RHOB	EC:5.4.99.9	UDP-galactopyranose mutase (EC 5.4.99.9)	Paracoccus haematequi	650
A0A328AE10_9CAUL	EC:5.4.99.9	UDP-galactopyranose mutase (EC 5.4.99.9)	Phenylobacterium deserti	650
A0A928BPF9_XYLRU	EC:5.4.99.9	UDP-galactopyranose mutase (EC 5.4.99.9)	Xylanibacter ruminicola (Prevotella ruminicola)	150
A0A7K1NSG5_9MICC	EC:5.4.99.9	UDP-galactopyranose mutase (EC 5.4.99.9)	Pseudarthrobacter sp. GA104	250
A0A5B8CIG4_SPHSA	EC:5.4.99.9	UDP-galactopyranose mutase (EC 5.4.99.9)	Sphingobium fuliginis ATCC 27551	250
A0A116L2K8_STRSU	EC:5.4.99.9	UDP-galactopyranose mutase (EC 5.4.99.9)	Streptococcus suis	650
A0A6P2EPW9_9BURK	EC:5.4.99.9	UDP-galactopyranose mutase (EC 5.4.99.9)	Variovorax sp. PBL-H6	250
A0A6S7E5A9_9BURK	EC:5.5.1.1	Muconate cycloisomerase 1 (EC 5.5.1.1)	Achromobacter anxifer	650
F0Q2R2_PARA1	EC:5.5.1.1	Muconate and chloromuconate cycloisomerase (EC 5.5.1.1)	Paracidovorax avenae (strain ATCC 19860 / DSM 7227 / CCUG 15838 / JCM 20985 / LMG 2117 / NCPPB 1011) (Acidovorax avenae)	150
A0A380WDD9_AFIFE	EC:5.5.1.1	Muconate cycloisomerase 1 (EC 5.5.1.1)	Afipia felis (Cat scratch disease bacillus)	250
A0A7W6T031_9BRAD	EC:5.5.1.1	Muconate cycloisomerase (EC 5.5.1.1)	Bradyrhizobium sp. SBR1B	250
A0A1R4F3J7_BREDI	EC:5.5.1.1	Muconate cycloisomerase (EC 5.5.1.1)	Brevundimonas diminuta 3F5N	250
D8IP02_HERSS	EC:5.5.1.1	Muconate cycloisomerase protein (EC 5.5.1.1)	Herbaspirillum seropedicae (strain SmR1)	250
A0A1W7M5F2_9SPHN	EC:5.5.1.1	Muconate cycloisomerase (EC 5.5.1.1)	Novosphingobium sp. MD-1	250
A0A5E7W1P7_PSEFL	EC:5.5.1.1	Muconate cycloisomerase 1 (EC 5.5.1.1)	Pseudomonas fluorescens	650
A0A1K0J0L9_CUPNE	EC:5.5.1.1	Muconate cycloisomerase 1 (EC 5.5.1.1)	Cupriavidus necator (Alcaligenes eutrophus) (Ralstonia eutropha)	150
A0A292ZNV1_SPHSA	EC:5.5.1.1	Muconate cycloisomerase (EC 5.5.1.1)	Sphingobium fuliginis (strain ATCC 27551)	250
A0A6G4QYZ4_9CAUL	EC:5.5.1.19	Lycopene beta-cyclase CrtY (EC 5.5.1.19)	Caulobacter sp. 602-2	250
A0A8I0CM27_9CORY	EC:5.5.1.19	Lycopene beta-cyclase (EC 5.5.1.19)	Corynebacterium bovis DSM 20582 = CIP 54.80	250
A0A7W6G556_9SPHN	EC:5.5.1.19	Lycopene beta-cyclase (EC 5.5.1.19)	Novosphingobium sediminicola	650
A0A7W6DHM0_9SPHN	EC:5.5.1.19	Lycopene beta-cyclase (EC 5.5.1.19)	Sphingobium fontiphilum	650
A0A4S1WG44_9SPHN	EC:5.5.1.19	Lycopene beta-cyclase CrtY (EC 5.5.1.19)	Sphingomonas naasensis	650
A0AAJ2L2W1_9SPHN	EC:5.5.1.19	Lycopene beta-cyclase (EC 5.5.1.19)	Sphingopyxis sp. BE235	250
A0A0M9ITL9_9BURK	EC:5.5.1.2	3-carboxy-cis,cis-muconate cycloisomerase (EC 5.5.1.2)	Achromobacter sp	650
A1TS34_PARC0	EC:5.5.1.2	3-carboxy-cis,cis-muconate cycloisomerase (EC 5.5.1.2)	Paracidovorax citrulli (strain AAC00-1) (Acidovorax citrulli)	150
K8PA08_9BRAD	EC:5.5.1.2	3-carboxy-cis,cis-muconate cycloisomerase (EC 5.5.1.2)	Afipia clevelandensis ATCC 49720	250
A0A562LPL9_9BRAD	EC:5.5.1.2	3-carboxy-cis,cis-muconate cycloisomerase (EC 5.5.1.2)	Bradyrhizobium daqingense	650
D8ISP3_HERSS	EC:5.5.1.2	3-carboxy-cis,cis-muconate cycloisomerase (EC 5.5.1.2)	Herbaspirillum seropedicae (strain SmR1)	250
A0A7D7Q369_KOCVA	EC:5.5.1.2	3-carboxy-cis,cis-muconate cycloisomerase (EC 5.5.1.2)	Kocuria varians (Micrococcus varians)	150
A1B7S2_PARDP	EC:5.5.1.2	3-carboxy-cis,cis-muconate cycloisomerase (EC 5.5.1.2)	Paracoccus denitrificans (strain Pd 1222)	250
A0A0B7NZV3_PROFF	EC:5.5.1.2	Adenylosuccinate lyase (EC 5.5.1.2)	Propionibacterium freudenreichii subsp. freudenreichii	250
F0M9B8_PSEPM	EC:5.5.1.2	3-carboxy-cis,cis-muconate cycloisomerase (EC 5.5.1.2)	Pseudarthrobacter phenanthrenivorans (strain DSM 18606 / JCM 16027 / LMG 23796 / Sphe3) (Arthrobacter phenanthrenivorans)	250
A0A080VST5_PSEAI	EC:5.5.1.2	3-carboxy-cis,cis-muconate cycloisomerase (EC 5.5.1.2)	Pseudomonas aeruginosa	650
A0A0S9NV91_9BURK	EC:5.5.1.2	3-carboxy-cis,cis-muconate cycloisomerase (EC 5.5.1.2)	Pseudorhodoferax sp. Leaf274	250
Q8XX65_RALN1	EC:5.5.1.2	3-carboxy-cis,cis-muconate cycloisomerase (EC 5.5.1.2)	Ralstonia nicotianae (strain ATCC BAA-1114 / GMI1000) (Ralstonia solanacearum)	250
A0A7V8G6C2_9BURK	EC:5.5.1.2	3-carboxy-cis,cis-muconate cycloisomerase (EC 5.5.1.2)	Variovorax sp	650
A0A1Y6KK65_9BRAD	EC:5.5.1.4	Inositol-3-phosphate synthase (EC 5.5.1.4)	Bradyrhizobium sp. ORS 285	250
A0A7T3ZWQ3_9MICO	EC:5.5.1.4	Inositol-3-phosphate synthase (EC 5.5.1.4)	Brevibacterium casei	650
A0A3S0UNI3_9MICC	EC:5.5.1.4	Inositol-3-phosphate synthase (EC 5.5.1.4)	Micrococcus sp. HSID17227	250
A0AAU0Q8Z9_9MYCO	EC:5.5.1.4	Inositol-3-phosphate synthase (EC 5.5.1.4)	Mycobacterium orygis	650
A0A1W7M6D7_9SPHN	EC:5.5.1.4	Inositol-1-phosphate synthase (EC 5.5.1.4)	Novosphingobium sp. MD-1	250
A0A163QJZ3_9CELL	EC:5.5.1.4	Inositol-3-phosphate synthase (EC 5.5.1.4)	Oerskovia enterophila	650
D5ESJ2_XYLR2	EC:5.5.1.4	Inositol-3-phosphate synthase (EC 5.5.1.4)	Xylanibacter ruminicola (strain ATCC 19189 / DSM 19721 / CIP 105475 / JCM 8958 / 23) (Prevotella ruminicola)	150
A0A7G6WMY4_9MICC	EC:5.5.1.4	Inositol-3-phosphate synthase (EC 5.5.1.4)	Pseudarthrobacter sp. NBSH8	250
E3HGS4_ACHXA	EC:5.99.1.2	DNA topoisomerase (EC 5.99.1.2)	Achromobacter xylosoxidans (strain A8)	250
A0A0G8C2A7_9BACI	EC:5.99.1.2	DNA topoisomerase III (EC 5.99.1.2)	Bacillus wiedmannii	650
A0A519KSG2_9CAUL	EC:5.99.1.2	Type I DNA topoisomerase (EC 5.99.1.2)	Brevundimonas sp	650
D5VM27_CAUST	EC:5.99.1.2	DNA topoisomerase (EC 5.99.1.2)	Caulobacter segnis (strain ATCC 21756 / DSM 7131 / JCM 7823 / NBRC 15250 / LMG 17158 / TK0059) (Mycoplana segnis)	250
A0AAQ1PGP6_ELIMR	EC:5.99.1.2	DNA topoisomerase 3 (EC 5.99.1.2)	Elizabethkingia miricola (Chryseobacterium miricola)	150
A0AB34SE02_9CLOT	EC:5.99.1.2	DNA topoisomerase I (EC 5.99.1.2)	Clostridium sp. IBUN125C	250
B4F384_RHOHA	EC:5.99.1.2	Putative type I DNA topoisomerase TopA (EC 5.99.1.2)	Rhodococcus hoagii (Corynebacterium equii)	150
A0A445MU99_9BACT	EC:5.99.1.2	DNA topoisomerase (EC 5.99.1.2)	uncultured Desulfobacterium sp	150
A0A358TY55_9FIRM	EC:5.99.1.2	DNA topoisomerase I (EC 5.99.1.2)	Desulfosporosinus sp	650
A0A6N3CUA0_ENTFC	EC:5.99.1.2	DNA topoisomerase 3 (EC 5.99.1.2)	Enterococcus faecium (Streptococcus faecium)	250
E7FTY2_ERYRH	EC:5.99.1.2	ComEA protein (EC 5.99.1.2)	Erysipelothrix rhusiopathiae ATCC 19414	250
A0A1B8P3L5_HALEL	EC:5.99.1.2	DNA topoisomerase 1 (EC 5.99.1.2)	Halomonas elongata	650
A0AB38HHP0_MICLU	EC:5.99.1.2	DNA topoisomerase 1 (EC 5.99.1.2)	Micrococcus luteus (Micrococcus lysodeikticus)	250
X8BDG8_MYCXE	EC:5.99.1.2	DNA topoisomerase 1 domain protein (EC 5.99.1.2)	Mycobacterium xenopi 4042	250
D5VM27_CAUST	EC:5.99.1.2	DNA topoisomerase (EC 5.99.1.2)	Caulobacter segnis (strain ATCC 21756 / DSM 7131 / JCM 7823 / NBRC 15250 / LMG 17158 / TK0059) (Mycoplana segnis)	150
A0A379B1E0_NEIGO	EC:5.99.1.2	DNA relaxase mbeA (EC 5.99.1.2)	Neisseria gonorrhoeae	650
A0A0S8DHT2_9BACT	EC:5.99.1.2	DNA topoisomerase I (EC 5.99.1.2)	Nitrospira bacterium SG8_35_1	250
A0A3S5D4B2_9RHOB	EC:5.99.1.2	DNA relaxase MbeA (EC 5.99.1.2)	Paracoccus haematequi	650
F9D581_PREDD	EC:5.99.1.2	DNA topoisomerase TopB (EC 5.99.1.2)	Prevotella dentalis (strain ATCC 49559 / DSM 3688 / JCM 13448 / NCTC 12043 / ES 2772) (Mitsuokella dentalis)	250
A0A0P9JZX4_9GAMM	EC:5.99.1.2	DNA topoisomerase 1 (EC 5.99.1.2)	Pseudoalteromonas sp. P1-9	250
A0AB38ENI0_9PSED	EC:5.99.1.2	DNA topoisomerase III (EC 5.99.1.2)	Pseudomonas syringae pv. persicae	250
A0AB33VAF0_RALSU	EC:5.99.1.2	DNA topoisomerase I (EC 5.99.1.2)	Ralstonia solanacearum (strain UW551)	250
A0A0Q0JAM8_9GAMM	EC:5.99.1.2	DNA topoisomerase 1 (EC 5.99.1.2)	Shewanella sp. P1-14-1	250
A0A1V5DT55_9BACT	EC:5.99.1.2	DNA topoisomerase 1 (EC 5.99.1.2)	Smithella sp. PtaU1.Bin162	250
